V,I
-79.6078431372549,-18.1224004753417
-59.0196078431373,-17.5181224004753
-39.4117647058824,-12.9714795008913
-18.8235294117647,-5.45811051693405
19.8039215686274,4.48544266191325
39.4117647058823,12.0017825311943
59.4117647058824,19.5169340463458
-78.6274509803922,-1.09506833036245
-59.4117647058823,-2.0017825311943
-39.6078431372549,-3.81937017231136
-19.6078431372549,-3.03149138443256
19.8039215686274,5.21271538918598
39.2156862745098,13.2144979203803
59.0196078431373,21.6999405822935
